黄芩,None,防风,None
防风,4.5g,白芷,4.5g
天南星,None,防风,None
黄芩,None,防风,None
防风,3g,黄芩,9g,阿胶,15g
远志,None,干防风,15g
草乌,None,细辛,None,防风,None
川芎,None,白芷,None,香附,None,紫苏叶,None,陈皮,None,菖蒲,None,当归,None,防风,None,甘草,None
川升麻,30g,当归,15g,防风,15g,藁本,15g,杏仁,7.5g,酸枣仁,7.5g,细辛,7.5g,白芷,7.5g,川芎,7.5g
羌活,4.5g,独活,4.5g,苍术,4.5g,防风,4.5g,葛根,4.5g,藁本,4.5g,升麻,2.4g,白芷,4.5g,炙草,4.5g
麻黄,1.2g,桂枝,0.9g,甘草,0.9g,杏仁,2.4g,白芷,2.4g,防风,2.4g,升麻,1.5g,羌活,3g,川芎,3g
黑豆,750g,天麻,30g,羚羊角屑,30g,防风,30g,赤茯苓,30g,羌活,30g,桂心,30g,酸枣仁,30g,生地黄,30g
乌梢蛇,90g,天南星,30g,干蝎,30g,禹白附,30g,羌活,30g,白僵蚕,30g,麻黄,60g,防风,22.5g,桂心,30g
石决明,60g,细辛,15g,桔梗,60g,防风,60g,茺蔚子,60g,车前子,60g,茯苓,60g,山药,60g,玄参,60g
竹沥,12g,生地黄,12g,冰片,12g,生姜,12g,防风,12g,麻黄,12g,防己,9g,附子,9g,石膏,15g
当归,9g,白术,9g,苍术,9g,防风,9g,木通,3g,茯苓,12g,猪苓,12g,桂枝,3g,甘草,3g
枳壳,4.5g,桔梗,6g,防风,4.5g,茯苓,4.5g,瓜蒌仁,3g,紫苏子,2.4g,甘草,3g,杏仁2.18,None,半夏,4.5g
石决明,30g,车前子,30g,细辛,30g,人参,30g,白茯苓,30g,柏子仁,30g,防风,30g,山药,60g,茺蔚子,60g
石决明,3g,人参,3g,茯苓,3g,车前子,3g,细辛,1.5g,防风,6g,大黄,3g,茺蔚子,6g,桔梗,4.5g
当归,3g,川芎,3g,白芍药,3g,熟地黄,3g,羌活,3g,防风,1.5g,防己,1.5g,黄连,1g,龙胆草,1.5g
当归,None,川芎,None,白芍,None,生地,None,木瓜,None,钩藤,None,川断,None,丹皮,None,防风,None
生地黄,15g,郁李仁,15g,牛膝,7.5g,防风,7.5g,桂心,7.5g,海桐皮,7.5g,羌活,7.5g,白茯苓,7.5g,薏苡仁,7.5g
白蒺藜,45g,防风,45g,道人头,45g,蛇床子,45g,卷柏,45g,黄芪,45g,漏芦,45g,羊蹄根,60g,蒴藿根,90g
白鲜皮,12g,麻黄,15g,白茯苓,22.5g,防风,12g,独活,12g,杏仁,12g,当归,12g,芍药,12g,桂,7.5g
白鲜皮,15g,人参,15g,白芷,15g,防风,15g,黄芩,15g,知母,15g,沙参,15g,犀角,15g,甘草,7.5g
白芷,None,防风,None,白蒺藜,None,川当归,None,川芎,None,地龙,None,黄连,None,龙胆草,None,甘草,None
半夏,18g,宿姜,15g,茯苓,9g,桂心,9g,枳实,9g,陈皮,9g,白术,12g,防风,6g,远志,6g
淡全蝎,6g,皂角刺,12g,苦参,9g,白鲜皮,15g,刺蒺藜,15g,枳壳,9g,威灵仙,15g,防风,4.5g,黄柏,9g
熟地黄,45g,黄连,30g,决明子,30g,没药,15g,甘菊花,15g,防风,15g,羌活,15g,桂心,15g,朱砂,15g
熟地黄,30g,磁石,60g,防风,0.9g,羌活,0.9g,黄芪,30g,白芍药,0.9g,木通,0.9g,桂心,0.9g,人参,30g
地肤子,10g,防风,10g,独活,10g,荆芥,10g,白芷,10g,赤芍,10g,花椒,10g,桑白皮,10g,苦参,10g
芍药,15g,川芎,15g,当归,15g,防风,15g,桂,15g,甘草,30g,生地黄,30g,枳壳,15g,白术,15g
川芎,45g,芍药,45g,牡丹皮,45g,羌活,60g,甘菊花,60g,防风,60g,甘草,60g,柴胡,30g,半夏,30g
麻油,120g,石蟹,1枚,防风,30g,蛤蚧,1对,灯心灰,7.5g,蜈蚣,1条,全蝎,7个,血竭,7.5g,黄连,15g,当归15s,None
甘菊花,4.5g,黄连,4.5g,防风,9g,荆芥,9g,白芷,9g,红花,3g,当归,3g,芒硝,6g,白矾,1.5g
全蝎,14枚,朱砂,6g,天麻,6g,白附子,6g,蝉蜕,6g,麝香,1.5g,防风,3g,白僵蚕,3g,金箔,10片
当归,30g,细辛,30g,防风,30g,桂心,30g,独活,60g,麻黄,60g,附子,30g,川芎,30g,薏苡仁,30g
当归,30g,生地,30g,紫草,15g,麻黄,15g,马钱子,15g,大风子,15g,防风,15g,黄柏,15g,玄参,15g,麻油,240g,黄蜡,60g
巴戟天,15g,茯苓,30g,山药,15g,防风,1.5g,栀子,3g,白芍,15g,当归,10g,白术,30g,甘草,3g
竹沥,15g,防风,45g,升麻,30g,羌活,30g,桂,30g,川芎,30g,羚羊角屑,30g,麻黄,45g,杏仁,80枚
茯神,None,益智,None,防风,None,人参,None,桑寄,None,藿香叶,None,甘草,None,沉香,None,熟地黄,None
川乌,15g,草乌,15g,麻黄,45g,川芎,30g,防风,30g,羌活,30g,地龙,9g,雄黄,9g,全蝎,10个
葛根,4.5g,升麻,3g,防风,3g,白芷,3g,黄芪,2.4g,人参,2.1g,甘草,1.2g,芍药,0.9g,苍术,0.9g
石决明,30g,细辛,30g,防风,30g,车前子,30g,人参,30g,白茯苓,30g,大黄,30g,茺蔚子,30g,桔梗,15g
羊心,1枚,甘草,30g,远志,15g,防风,30g,生地黄,45g,芍药,30g,牡蛎,30g,人参,45g,羚羊角,15g
白乳羊肝,1具,黄连,30g,甘菊,9g,防风,9g,薄荷,9g,荆芥,9g,羌活,9g,当归,9g,川芎,9g
防己,30g,羌活,30g,当归,60g,防风,30g,白芍,30g,川芎,30g,米仁,120g,甘草,18g,羚羊角,30g
天麻,30g,防风,30g,人参,30g,全蝎,7个,僵蚕,15g,粉草,15g,朱砂,10.5g,雄黄,10.5g,麝香,1.5g
石斛,45g,熟地黄,37.5g,杜仲,37.5g,丹参,37.5g,防风,30g,川芎,30g,麦冬,30g,桂枝,30g,川独活,30g
防风,None,当归,None,赤茯苓,None,杏仁,None,秦艽,None,葛根,None,羌活,None,桂枝,None,甘草,None
防风,7.5g,僵蚕,7.5g,白附子,None,川芎,15g,荆芥,7.5g,雄黄,3g,全蝎,7个,朱砂,3g,麝香,None
防风,30g,赤芍,15g,桂心,15g,羚羊角,6g,川芎,6g,羌活,6g,当归,6g,酸枣仁,6g,牛蒡子,6g
防风,None,远志,None,桔梗,None,羚羊角,None,甘草,None,赤芍药,None,细辛,None,人参,None,黄芩,None
当归,30g,川乌头,30g,羌活,30g,防风,30g,天花粉,30g,荆芥穗,30g,木贼,30g,甘草,15g,乌贼鱼骨,45g
全蝎,10个,天麻,7.5g,防风,7.5g,白芷,7.5g,黄芪,7.5g,甘草,7.5g,白茯苓,7.5g,人参,6g,扁豆,4.5g
苍术,15g,羌活,9g,防风,9g,防己,9g,木瓜,9g,怀牛膝,9g,肉桂,3g,茯苓,6g,甘草梢,3g
白术,None,菟丝子,None,青葙子,None,防风,None,甘草,None,羌活,None,白蒺藜,None,密蒙花,None,木贼,None
远志,30g,茺蔚子,30g,防风,30g,人参,30g,干山药,30g,五味子,30g,茯苓,30g,细辛,30g,车前子,45g
黄芩,1.5g,陈皮,1.5g,防风,3g,高良姜,3g,干姜,3g,郁李仁,3g,甘草,3g,柴胡,3.6g,白葵花,7朵
贝母,None,夏枯草,None,前胡,None,防风,None,苏子,None,瓜蒂霜,None,枳壳,None,丹参,None,陈皮,None
何首乌,45g,防风,30g,黑豆,30g,荆芥穗,30g,地骨皮,30g,桑白皮,15g,天仙藤,15g,苦参,15g,赤土,15g
何首乌,15g,防风,15g,白蒺藜,15g,枳壳,15g,天麻,15g,胡麻,15g,白僵蚕,15g,茺蔚子,15g,蔓荆子,15g
皂角刺,60g,防风,22.5g,槐花,22.5g,蛇床子,15g,白矾,15g,白蒺藜,15g,枳壳,15g,羌活,15g,蜂房,7.5g,五倍子,7.5g
皂荚,500g,乌梢蛇肉,90g,枳壳,30g,大黄,30g,防风,30g,苦参,30g,牛蒡子,30g,天麻,30g,荆芥,30g
细辛,30g,川芎,30g,防风,30g,桔梗,30g,白术,30g,羌活,30g,桑白皮,30g,薄荷叶,30g,甘草,1.5g
沙参,22.5g,白茯苓,22.5g,远志,15g,犀角屑,15g,甘草,15g,防风,15g,龙齿,30g,天冬,30g,生地黄,30g
苍术,240g,厚朴,120g,当归,60g,川芎,60g,白芍药,60g,防风,60g,陈皮葛根,60g,甘草,60g
羌活,None,防风,None,旋覆花,None,独活,None,川芎,None,细辛芽,None,蔓荆子,None,甘草,None,石膏,None
羌活,45g,白术,45g,防风,45g,白芍,45g,黄芩,45g,当归,90g,白芷,30g,川芎,30g,甘草,18g
羌活,3g,防风,3g,秦艽,6g,川断,6g,威灵仙,6g,全当归,6g,明乳香,1.5g,净没药,1.5g,杜红花,1.5g
羌活,30g,防风,30g,川芎,30g,藁本,30g,当归,30g,芍药,30g,甘草,30g,地榆,60g,华细辛,60g
山药,9g,白术,4.5g,茯苓,4.5g,甘草,3g,羌活,2.4g,防风,3g,秦艽,3g,防己,3g,苍术,3g
白术,30g,白茯苓,22.5g,柴胡,45g,五味子,30g,干姜,22.5g,甘草,22.5g,附子,22.5g,桂心,15g,防风,22.5g
石决明,30g,甘菊花,30g,细辛,15g,熟地黄,60g,人参,30g,地肤子,30g,五味子,45g,兔肝一具,None,防风,60g
苏叶,None,防风,None,陈皮,None,厚朴,None,枳壳,None,木香,None,僵蚕,None,钓钩藤,None,甘草,None
生地黄,None,白茯苓,None,川芎,None,蔓荆子,None,熟地黄,None,防风,None,山药,None,白菊花,None,细辛,None
虎杖草,None,豨莶草,None,苍耳草,None,防风,None,升麻,None,荆芥,None,金银花,None,紫苏,None,鹤虱草,None
苍术,None,紫苏,None,防风,None,赤苓,None,豆豉,None,藿香,None,陈皮,None,厚朴,None,炙甘草,None
当归,30g,黄芪,18g,真阿胶,12g,防风,9g,荆芥,9g,川芎,9g,杭芍,6g,红花,3g,桃仁,4.5g
金银花,250g,大黄,60g,紫地丁,60g,紫草,30g,全当归,60g,土马钱子,60g,川黄柏,30g,甘草,30g,防风,60g
茅山苍术,180g,白芷,60g,川乌,120g,防风,120g,细辛,90g,白术,75g,草乌,120g,两头尖,120g,雄黄,150g
防风,3g,羚羊角,3g,远志,3g,桔梗,3g,黄芩,3g,甘草,3g,赤芍,3g,人参,6g,细辛,6g
黄芪,30g,防风,30g,茺蔚子,30g,桔梗,30g,大黄,30g,黄芩,30g,黄连,30g,车前子,30g,芒硝,30g
防风,60g,荆芥穗,60g,细辛,30g,草乌,30g,白芷,30g,全蝎,22.5g,青盐,15g,芒硝,30g,青黛,15g
细辛,15g,甘菊花,15g,枳壳,15g,赤芍药,15g,石膏,30g,藁本,30g,川芎,30g,防风,30g,甘草,7.5g
藿香叶,15g,荆芥穗,15g,旋覆花,15g,香白芷,15g,石膏末,15g,防风,15g,川乌,7.5g,天南星,7.5g,川芎15z,None,草乌头,4.5g
附子,90g,当归,60g,黄芪,60g,白芍药,60g,川芎,45g,防风,45g,白术,45g,肉桂,30g,茯苓,23g,熟地黄,23g
独活,None,羌活,None,川乌,None,草乌,None,当归,None,防风,None,川芎,None,天麻,None,何首乌,None,海桐皮,None
人参,None,黄芪,None,当归,None,川芎,None,厚朴,None,桔梗,None,防风,None,甘草,None,白芷,None,肉桂,None
防风,3g,荆芥,3g,川芎,3g,甘草,3g,当归,6g,黄柏,6g,苍术,9g,牡丹皮,9g,花椒,9g,苦参,15g
人参,30g,茯神,45g,龙齿,30g,白术,15g,防风,22.5g,金、银箔,50片,麦冬,15g,甘草,15g,熟地黄,30g
川牛膝,None,当归,None,干木瓜,None,乳香,None,防风,None,苍术,None,川萆薢,None,狗脊,None,虎骨,None,没药,None
熟地黄,30g,五味子,30g,菟丝子,30g,蕤仁,30g,车前子,30g,细辛,15g,甘草,15g,防风,15g,白茯苓,15g,柏子仁,15g
羌活,3g,升麻,3g,独活,2.1g,苍术,1.5g,防风,1.5g,威灵仙,1.5g,白术,1.5g,当归,1.5g,白茯苓,1.5g,泽泻,1.5g
冰片,3g,牛黄,3g,乳香,3g,天南星,15g,人参,7.5g,天麻,7.5g,防风,7.5g,朱砂,9g,干蝎,14个,麝香,4.5g
薄荷叶,90g,硼砂,15g,天花粉,30g,天竺黄,15g,风化消,30g,百药煎,30g,防风,30g,孩儿茶,30g,桔梗218,None,甘草,30g
川芎,30g,细辛,30g,防风,30g,甘菊花,30g,甘草,30g,石菖蒲,30g,青藤根,30g,全蝎,30g,细芽茶,30g,藁本,30g
党参,None,黄芪,None,防风,None,官桂,None,川朴,None,白芷,None,川芎,None,桔梗,None,当归,None,甘草,None
防风,None,白附子,None,北细辛,None,白茯苓,None,川乌,None,菖蒲,None,干姜,None,香白芷,None,川芎,None,甘草节,None
独活,9g,茯苓,9g,人参,9g,防风,6g,当归,6g,甘草,6g,干姜,6g,石斛,6g,附子,9g,大豆,30g
白附子,15g,香白芷,15g,荆芥穗,15g,石膏,15g,薄荷叶,15g,天麻,15g,川芎,15g,防风,15g,两头尖,30g,苍术,30g
黄芪,3g,人参,3g,黄连,2.1g,柴胡,2.1g,蔓荆子,1.5g,当归,1.5g,葛根,1.5g,防风,1.5g,甘草,3g,细辛叶,0.9g
天麻,30g,干蝎,30g,白僵蚕,30g,防风,30g,甘草,7.5g,白附子,30g,朱砂,7.5g,雄黄,7.5g,牛黄,7.5g,麝香,7.5g
天麻,9g,川芎,9g,川升麻,9g,半夏,9g,防风,6g,细辛,6g,羌活,6g,荆芥穗,6g,蝉蜕,6g,甘草,6g
天麻,30g,当归,30g,防风,30g,乌头,30g,独活,30g,细辛,30g,乌梢蛇,30g,半夏,30g,全蝎,30g,白僵蚕,30g
木通,7.5g,甘草,7.5g,当归,7.5g,白芷,7.5g,防风,7.5g,细辛,7.5g,栀子仁,7.5g,黄连,7.5g,垂柳枝,80g,黄芩,22.5g
黄柏,None,知母,None,木通,None,栀子,None,生地黄,None,甘草,None,黑参,None,桔梗,None,黄芩,None,防风,None
五灵脂,15g,荆芥穗,15g,防风,15g,羌活,15g,独活,15g,甘草节,15g,穿山甲,15g,骨碎补,15g,草乌,15g,麝香,None
代赭石,3g,全蝎,3g,朱砂,3g,琥珀,3g,南星,3g,禹白附,3g,防风,3g,乌梢蛇肉,3g,天麻,3g,麝香,0.3g
秦艽,3g,桃仁,3g,皂荚子,3g,苍术,2g,防风,2g,黄柏,1.5g,当归尾,0.9g,泽泻,0.9g,槟榔,0.3g,大黄,3g
生地黄,300ml,防风,22.5g,羊肾脂,60g,麻油,300ml,乳香,30g,黄蜡,60g,乱发,15g,当归,15g,甘草,22.5g,白蔹,15g
菖蒲,None,牛蒡子,None,羌活,None,川芎,None,防风,None,漏芦,None,荆芥,None,麦冬,None,前胡,None,甘草,None
党参,9g,桔梗,3g,川芎,4.5g,甘草节,3g,白芷,9g,川朴,3g,黄芪,4.5g,当归,9g,桂枝,3g,防风,9g
胆南星,None,羌活,None,独活,None,防风,None,天麻,None,人参,None,川芎,None,荆芥,None,粉草,None,全蝎,None
黄芪,30g,人参,60g,当归,60g,厚朴,30g,桔梗,30g,桂心,30g,川芎,30g,防风,30g,甘草,30g,白芷,30g
牛胆南星,7.5g,川黄连,7.5g,全蝎,7.5g,蝉蜕,7.5g,僵蚕,4.5g,禹白附,4.5g,防风,4.5g,明天麻,4.5g,木香,3g,麝香,1.5g
升麻,15g,葛根,15g,独活,15g,羌活,15g,白芍药,15g,人参,15g,甘草,9g,柴胡,9g,防风,7.5g,甘草,6g
升麻,30g,防风,30g,人参,30g,蝎尾,15g,雄黄,6g,牛黄,3g,甘草,7.5g,朱砂,7.5g,麝香,3g,僵蚕,15g
乌梅,30g,柴胡,30g,紫菀,30g,生地黄,30g,木香,30g,秦艽,9g,贝母,9g,防风,9g,杏仁,150g,皂荚,60片
乌药,6g,陈皮,6g,枳壳,3g,白芷,3g,桔梗,3g,防风,3g,僵蚕,3g,独活,3g,川芎,3g,甘草,1.5g
犀角屑,30g,天麻,30g,细辛,30g,防风,30g,川芎,30g,香白芷,30g,羌活,30g,甘菊花,30g,冰片,3g,麝香,3g
丹参,30g,紫参,30g,蒺藜子,30g,黄芩,30g,防风,30g,黄芪,30g,羌活,30g,白鲜皮,22.5g,连翘,22.5g,甘草,15g
丹参,15g,露蜂房,7.5g,川升麻,15g,防风,15g,连翘,15g,黄芪,15g,大黄,15g,甘草,15g,牛蒡子,15g,枳壳,22.5g
附子,30g,白术,30g,甘草,30g,当归,30g,防风,30g,桂枝,30g,薏仁,30g,乳香,15g,没药,15g,茯苓,15g
羌活,None,白附子,None,防风,None,秦艽,None,胆星,None,白僵蚕,None,半夏,None,木瓜,None,甘草,None,茯神木,None
防风,None,木贼草,None,密蒙花,None,蝉蜕,None,蔓荆子,None,龙胆草,None,菊花,None,黄连,None,白芷,None,蒺藜,None
龙胆草,6g,栀子仁,6g,防风,3g,川芎,3g,玄参,3g,荆芥,3g,小茵陈,3g,甘菊,3g,楮实,3g,甘草,3g
当归,None,羌活,None,独活,None,防风,None,川芎,None,丹参,None,青皮,None,香附,None,乌药,None,川断,None
荆芥穗,120g,菊花,90g,防风,90g,木贼,90g,白附子,90g,白蒺藜,30g,粉草,30g,制苍术,15g,人参,15g,羌活,15g
羚羊角,4.5g,薄荷,4.5g,羌活,4.5g,半夏,4.5g,白菊花,15g,川乌,15g,川芎,15g,防风,15g,车前子,15g,细辛,6g
枳壳,2.4g,桔梗,2.4g,防风,3g,乌药,3g,当归,3g,杏仁,3g,半夏,3g,木通,3g,甘草,1.5g,红花,1.5g
羌活,None,防风,None,熟地,None,当归,None,芍药,None,川芎,None,桃仁,None,牛膝,None,黄芩,None,黄柏,None
白乳羊肝,1具,甘菊花,15g,黄连,30g,防风,15g,薄荷,15g,荆芥穗,15g,羌活,15g,当归,15g,生地黄,15g,川芎,9g
杏仁,2.4g,官桂,2.4g,胆星,2.4g,陈皮,2.4g,川芎,3g,防风,3g,人参,3g,黄芩,3g,附子,3g,甘草,1.5g
草乌头,120g,川芎,15g,当归,15g,藁本,15g,防风,15g,桂,15g,天南星,15g,雄黄,15g,白芷,30g,干姜,30g
生地黄,1.2g,天冬,1.2g,川芎,1.5g,牛膝,1.5g,白芍药,1.5g,炙甘草,1.5g,白术,1.5g,防风,1.5g,熟地黄,1.8g,当归身,1.8g
黄芪,None,人参,None,桂枝,None,甘草,None,熟附子,None,细辛,None,羌活,None,防风,None,川芎,None,生姜,None
人参,3g,苍术,3g,白芍药,4.5g,甘草,4.5g,白芷,6g,当归身,6g,麻黄,6g,防风,9g,葛根,9g,新升麻,12g
白术,9g,黄芪,9g,白芍,9g,天花粉,9g,茯苓,15g,车前子,3g,防风,1.5g,甘草,1.5g,肉,None,桂,0.9g,益智仁,1.5g
当归,60g,生地黄,60g,泽兰,60g,防风,30g,黄芪,30g,续断,30g,桂,30g,人参,45g,地骨皮,45g,芍药,45g
当归,3g,白芍药,3g,川芎,3g,生地黄,3g,白蒺藜,3g,黄芪,3g,防风,1.5g,荆芥,1.5g,何首乌,1.5g,甘草,1.5g
当归,30g,白芍药,30g,川芎,30g,生地黄,30g,白蒺藜,30g,防风,30g,荆芥穗,30g,何首乌,15g,黄芪,15g,炙甘草,15g
熟地黄,1.8g,当归,1.8g,川芎,1.5g,牛膝,1.5g,白芍药,1.5g,炙草,1.5g,白术,1.5g,防风,1.5g,生地黄,1.2g,天冬,1.2g
苍术,None,当归身,None,川芎,None,苏薄荷,None,黄芪,None,熟地黄,None,防风,None,川羌活,None,甘草,None,白芍药,None
竹叶,12g,葛根,9g,防风,3g,桔梗,3g,桂枝,3g,人参,3g,甘草,3g,附子,6g,大枣,3枚,生姜,15g
竹沥,1OOml,麻黄,2.4g,附子,4.5g,防己,9g,干姜,4.5g,白术,4.5g,葛根,4.5g,甘草,1.5g,防风,4.5g,桂心,4.5g
防己,None,防风,None,桑寄,None,人参,None,当归,None,川芎,None,独活,None,竹沥,None,茯苓,None,甘草,None
威灵仙,15g,荆芥,7.5g,防风,7.5g,木香,3g,全当归,9g,乌药,6g,木瓜,9g,桂枝,15g,红花,10.5g,川续断,7.5g
秦艽,None,羌活,None,防风,None,白芷,None,川芎,None,芍药,None,当归,None,地黄,None,白术,None,茯苓,None
甘草,6g,炙甘草,6g,防风,7.5g,柴胡,15g,升麻,15g,生地黄,15g,酒知母,15g,酒黄柏,30g,羌活,30g,黄芪,60g
防风,7.5g,白僵蚕,7.5g,干蝎,7.5g,白附子,7.5g,五灵脂,7.5g,朱砂,7.5g,羌活,7.5g,天麻,7.5g,天浆子,7.5g,牛黄,3g
防风,30g,连翘,30g,桑根白皮,30g,牡丹皮,30g,白头翁,30g,黄柏,30g,豉,30g,独活,30g,秦艽,30g,海藻,90g
防风,30g,甘草,30g,黄芩,22.5g,当归,30g,赤茯苓,30g,秦艽,22.5g,葛根,22.5g,桂,30g,杏仁,30g,麻黄,15g
细辛,3g,防风,9g,川芎,9g,白鲜皮,9g,独活,9g,甘草,9g,陈皮,9g,大枣,7枚,甘竹叶,6g,白蜜,15g
防风,7.5g,天麻,7.5g,人参,7.5g,甘草,15g,白僵蚕,15g,干全蝎,15g,白附子,15g,朱砂,30g,牛黄,7.5g,麝香,3g
防风,None,川芎,None,苏叶,None,前胡,None,泽泻,None,陈皮,None,厚朴,None,杏仁,None,腹皮,None,茯苓,None
全蝎,21个,天麻,1.5g,防风,1.5g,羌活,1.5g,川白芷,9g,甘草,9g,扁豆,9g,黄芪,9g,砂仁,15g,赤茯苓,15g
麦冬,30g,白茯苓,30g,人参,30g,防风,30g,川芎,30g,当归,30g,紫菀,30g,桂,15g,甘草,15g,紫石英,15g
远志,30g,人参,30g,细辛,30g,白茯苓,30g,黄芪,30g,桂,30g,熟地黄,15g,菖蒲,15g,白术,15g,防风,15g
杜仲,12g,阿胶,9g,防风,9g,狗脊,9g,川芎,9g,芍药,9g,细辛,9g,五加皮,9g,萆薢,9g,杏仁,3g
麻黄,30g,大黄,21g,威灵仙,24g,金银花,15g,羌活,15g,白芷,15g,蝉蜕,15g,皂角刺,15g,川山甲,15g,防风,9g
赤箭,60g,防风,30g,当归,60g,川芎,30g,阿胶,60g,熟地,120g,防己,30g,米仁,120g,丹参,60g,秦艽,45g
羚羊角,4.5g,木贼草,9g,蒺藜,9g,青皮,9g,泽泻,6g,密蒙花,6g,蛇蜕,4.5g,石决明,9g,防风,6g,甘草,3g
连翘,30g,山栀子仁,30g,黄芪,30g,防风,30g,升麻,30g,羚羊角,30g,漏芦,30g,炙甘草,30g,大黄,30g,地骨皮,30g
吴茱萸,15g,苍术,15g,鳖甲,15g,防风,15g,人参,15g,川芎,15g,藿香叶,15g,柴胡,15g,肉豆蔻,15g,甘草,15g
岗稔根,30g,川萆薢,30g,土茯苓,30g,荆芥,6g,防风,6g,白芷,4g,川芎,6g,当归,12g,生地,15g,白鲜皮,9g
何首乌,None,防风,None,金银花,None,荆芥,None,苍术,None,甘草,None,苦参,None,连翘,None,木通,None
何首乌,30g,天麻,30g,枸杞子,30g,生地,30g,熟地,30g,防风,15g,川芎,15g,薄荷,15g,诃子,15g,甘草,15g
辛夷仁,None,细辛,None,藁本,None,升麻,None,川芎,None,木通,None,防风,None,羌活,None,甘草,None,白芷,None
羌活,None,防风,None,苍术,None,茯苓,None,猪苓,None,泽泻,None,茵陈,None,甘草,None,桑白皮,None,地骨皮,None
玄参,None,桑皮,None,枳壳,None,黄连,None,杏仁,None,旋覆花,None,防风,None,黄芩,None,白菊,None,葶苈子,None
没药,30g,独活,30g,虎胫骨,60g,晚蚕沙,45g,川芎,45g,防风,30g,蔓荆子,30g,当归,30g,赤芍药,30g,桂心,30g
炙甘草,2.1g,泽泻,9g,瓜蒌根,15g,白茯苓,15g,黄柏,15g,柴胡,21g,防风,30g,细黄芩,30g,黄连,30g,羌活,30g
胡椒,6g,花椒,6g,川芎,6g,荆芥穗,15g,白芷,15g,防风,15g,草乌,15g,羌活,15g,荜茇,15g,露蜂房,15g
羌活,None,防风,None,赤芍,None,白芷,None,川芎,None,甘草,None,陈皮,None,枳壳,None,柴胡,None,干葛,None
羌活,None,防风,None,葛根,None,桔梗,None,山楂肉,None,地骨皮,None,蝉蜕,None,僵蚕,None,连翘,None,甘草,None
茯苓,3g,桔梗,3g,茺蔚子,6g,黄芩,3g,防风,6g,川芎,3g,知母,3g,黑参,3g,当归身,6g,人参,3g
百部,60g,贝母,60g,山茱萸,60g,阿胶,60g,天冬,30g,桔梗,30g,防风,45g,人参,45g,甘草,90g,半夏,60g
陈皮,30g,槟榔,15g,木香,7.5g,羌活,15g,防风,15g,青皮,15g,枳壳,15g,不蛀皂荚,2挺,郁李仁,30g,牵牛,60g
大黄,15g,黄芩,15g,黄连,15g,黑牵牛,30g,滑石,15g,荆芥穗,60g,防风,7.5g,川芎,30g,木香,15g,官桂,22.5g
鸡苏叶,250g,荆芥穗,30g,防风,30g,黄芪,15g,生地黄,15g,桔梗,15g,甘草,7.5g,川芎,7.5g,甘菊花,7.5g,脑子,1.5g
防风,None,车前子,None,木通,None,茺蔚子,None,茯苓,None,熟大黄,None,玄参,None,玄明粉,None,桔梗,None,黄芩,None
金银花,30g,当归,15g,黄芪,9g,甘草,6g,乳香,3g,没药,3g,白芷,3g,防风,2g,穿山甲,3片,黄明胶,15g
川芎,None,白术,None,防风,None,木贼,None,羌活,None,甘草,None,蒺藜,None,密蒙花,None,青葙子,None,菟丝子,None,当归,None
人参,30g,麦冬,45g,黄芪,30g,甘草,30g,石菖蒲,30g,防风,30g,远志,30g,附子,30g,白茯苓,30g,五味子,30g,桂心,30g
大风子,600g,小胡麻,600g,白蒺藜,600g,苍术,None,荆芥1808,None,牛膝,120g,川断,120g,苦参,360g,防风,240g,蝉蜕,150g,蛇蜕,90g
蝉蜕,15g,蛇蜕,9g,川芎,30g,防风,30g,羌活,30g,炙甘草,30g,当归,30g,白茯苓,30g,赤芍药,90g,苍术,120g,石决明,45g
川芎,0.9g,柴胡,2.1g,羌活,3g,防风,3g,藁本,3g,甘草,3g,升麻,3g,熟甘草,6g,生地黄,6g,酒黄连,13.5g,酒黄芩,13.5g
片脑,0.5g,麝香,0.5g,硼砂,9g,明乳香,9g,没药,9g,全蝎,15g,防风,15g,百药煎,15g,芒硝,15g,薄荷叶,15g,粉草,15g
荆芥,9g,防风,9g,麻黄,6g,桂枝,9g,白芷,6g,羌活,9g,蝉蜕,6g,当归,9g,赤芍,9g,桃仁,9g,红花,9g
赤小豆,100g,人参,30g,甘草,30g,瞿麦,30g,白蔹,30g,当归,30g,黄芩,30g,防风,30g,黄芪,30g,沉香,30g,川升麻,30g
肉桂,0.9g,连翘,1.5g,炙甘草,1.5g,苍术,1.5g,陈皮,1.5g,当归梢,3g,防风,3g,藁本,3g,黄芪,4.5g,黄柏,6g,羌活,6g
当归,1.5g,独活,1.5g,蔓荆子,2.1g,防风,3g,炙甘草,3g,升麻,3g,藁本,3g,柴胡羌活,4.5g,苍术,4.5g,黄芪,4.5g
羌活,None,防风,None,升麻,None,白芷,None,桔梗,None,连翘,None,栀子,None,芍药,None,金银花,None,甘草,None,牛蒡子,None
乌梢蛇,120g,当归,60g,黄芪,45g,生地黄,45g,乱发,22.5g,防风,30g,甘草,60g,黄丹,180g,胡粉,120g,蜡,60g,松脂,60g
乌梢蛇,9g,蝉蜕,6g,荆芥,9g,防风,9g,羌活,9g,白芷,6g,黄连,6g,黄芩,9g,银花,9g,连翘,9g,甘草,6g
乌梢蛇,6g,羌活,9g,独活,9g,防风,6g,炙僵蚕,6g,生地,15g,丹皮,9g,丹参,9g,赤芍,9g,黄芩,9g,银花,15g
